script_text,prompt_img_nano,prompt_video_veo3
ふだんの暮らし全般の相談先として、地域包括支援センターというところもあります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Calm exterior view of a small Japanese neighborhood building suggesting a community support center or pharmacy. Friendly welcoming entrance. Daytime. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the friendly building exterior. Warm daytime light shifts on the facade. Welcoming entrance. (Silent video, no audio). No lip sync, no speech, no new readable text."
高齢者の暮らしをサポートしてくれる窓口で、お住まいの地域ごとに設置されています。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese neighborhood scene showing a friendly-looking local support building in a quiet residential area. Daytime warm light. Community resource visual. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow lateral drift across the neighborhood scene. Warm daylight. Residential calm. (Silent video, no audio). No lip sync, no speech, no new readable text."
こうした相談先を元気なうちに知っておくだけでも、安心につながります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. A Japanese side table with a telephone, a small notebook with a pen, and a cup of tea. Warm domestic light. Visual message: knowing your contacts brings peace of mind. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the telephone, notebook, and tea arrangement. Warm domestic light on the side table. (Silent video, no audio). No lip sync, no speech, no new readable text."
今日は、夏に気づきにくい3つのサインを確認しました。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Wide warm view of the Japanese apartment entrance area in daylight. Open, welcoming, connected-to-the-outside feeling. Reassuring. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the genkan area toward the daylight outside. Open welcoming feeling. (Silent video, no audio). No lip sync, no speech, no new readable text."
のどの渇きの前の脱水、部屋の中の暑さ、そして夜の温度変化。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese living room in warm golden-hour light. Recap atmosphere. Same apartment as throughout the video. Peaceful summary scene. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow breathing pan across the familiar living room in golden-hour light. Fan turns slowly. Peaceful summary. (Silent video, no audio). No lip sync, no speech, no new readable text."
どれも、ふだんの生活の中で少し意識するだけで気づけるものです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Three key objects from the video arranged in a final summary row: a glass of water, a thermometer-hygrometer, and a bedside water glass with pillow. Clean warm background. Recap composition. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle lateral drift across the three summary objects — water glass, thermometer, bedside water. Warm background light shifts. (Silent video, no audio). No lip sync, no speech, no new readable text."
全部を一度にやる必要はありません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Wide calm view of the familiar Japanese apartment in soft warm light. Everything feels settled and manageable. Reassuring closing atmosphere. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow warm pan across the apartment. Everything feels settled and manageable. Soft light fades gently. (Silent video, no audio). No lip sync, no speech, no new readable text."
気がついたとき、ひとつだけ意識してみてください。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Single small item â€” a glass of water on a Japanese table in soft light â€” representing one small step. Gentle encouraging visual. Minimal composition with warmth. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the single glass of water on the table. Soft light glows around it. Encouraging minimal visual. (Silent video, no audio). No lip sync, no speech, no new readable text."
急がなくても大丈夫です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese living room in soft evening light, peaceful and unhurried. Visual message of taking your own pace. Same familiar apartment. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the peaceful evening living room. Familiar apartment. Soft light. No rush visual. (Silent video, no audio). No lip sync, no speech, no new readable text."
少しずつ、自分のペースで確認していきましょう。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese apartment living room with soft warm sunset-like glow. Calm daily-life continuity. Same room from the opening, now feeling familiar and safe. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow breathing pan. Warm sunset-like glow shifts across the room. Same opening room now feels familiar and safe. (Silent video, no audio). No lip sync, no speech, no new readable text."
この動画がお役に立てたら、また次回もご一緒にお話ししましょう。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Final warm wide shot of the Japanese apartment living room in gentle golden light. Fan still turning slowly, curtains softly catching light, glass of water on the table. Same opening room brought full circle with a sense of calm completion. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow wide breathing pan across the living room. Fan blades turn slowly, curtains catch golden light, glass of water on table glows. Full-circle calm completion from opening scene. (Silent video, no audio). No lip sync, no speech, no new readable text."
