unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,prompt_mode,line_context_frame,prompt_img_nano
57,S05_small_signs_interpretation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""また、薬を飲み始めた時期や、薬の量が変わった時期に、ふらつきが気になることもあります。"", ""scene_group_id"": ""S05_small_signs_interpretation"", ""visual_intent"": ""A gentle symbolic collage of tiny daily signs: a foot pausing, a hand near a pillar, a dim hallway, and a soft breath before standing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'また、薬を飲み始めた時期や、薬の量が変わった時期に、ふらつきが気になることもあります。'. A gentle symbolic collage of tiny daily signs: a foot pausing, a hand near a pillar, a dim hallway, and a soft breath before standing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
58,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""これは動画だけで原因を決められるものではありません。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'これは動画だけで原因を決められるものではありません。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
59,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""だからこそ、怖がりすぎるよりも、まず小さな合図に気づくことが大切です。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'だからこそ、怖がりすぎるよりも、まず小さな合図に気づくことが大切です。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
60,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""美智子さんは、その日の午後、いつもの手帳を開きました。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '美智子さんは、その日の午後、いつもの手帳を開きました。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
61,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""買い物の予定や、回覧板のことを書く小さな手帳です。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '買い物の予定や、回覧板のことを書く小さな手帳です。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
62,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""その端に、今朝、立ったときに少し揺れた、と短く書きました。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'その端に、今朝、立ったときに少し揺れた、と短く書きました。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
63,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""何時ごろだったか。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '何時ごろだったか。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
64,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""座っていたあとだったか。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '座っていたあとだったか。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
65,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""朝ごはんの前だったか。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '朝ごはんの前だったか。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
66,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""薬を飲む前だったか、飲んだあとだったか。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '薬を飲む前だったか、飲んだあとだったか。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
67,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""細かく書きすぎる必要はありません。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '細かく書きすぎる必要はありません。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
68,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""ただ、体の出来事を少し残しておくだけで、あとから見返しやすくなります。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'ただ、体の出来事を少し残しておくだけで、あとから見返しやすくなります。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
69,S06_body_explanation,process_metaphor,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""その日から、美智子さんは暮らしの流れをほんの少し変えてみました。"", ""scene_group_id"": ""S06_body_explanation"", ""visual_intent"": ""A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'その日から、美智子さんは暮らしの流れをほんの少し変えてみました。'. A simple educational kamishibai metaphor showing an older body adjusting slowly after standing, with abstract soft waves for blood pressure, hydration, balance, and medication timing. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
70,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""まず、布団から起きるときに、すぐ立たないことにしました。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'まず、布団から起きるときに、すぐ立たないことにしました。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
71,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""横向きになり、手で体を支え、いったん座ります。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '横向きになり、手で体を支え、いったん座ります。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
72,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""足の裏が床についたことを確認してから、ひと呼吸置きます。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '足の裏が床についたことを確認してから、ひと呼吸置きます。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
73,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""その一呼吸は、長い儀式ではありません。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'その一呼吸は、長い儀式ではありません。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
74,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""窓の外の光を見るくらいの短い時間です。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '窓の外の光を見るくらいの短い時間です。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
75,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""それでも、体にとっては、これから立ちますよという合図になります。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'それでも、体にとっては、これから立ちますよという合図になります。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
76,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""次に、廊下を少し明るくしました。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '次に、廊下を少し明るくしました。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
77,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""夜や早朝に歩く場所へ、小さな足元灯を置きました。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '夜や早朝に歩く場所へ、小さな足元灯を置きました。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
78,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""明るすぎる光ではなく、足先と床の境目がわかる程度のやさしい光です。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '明るすぎる光ではなく、足先と床の境目がわかる程度のやさしい光です。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
79,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""廊下に置いていた古い新聞の束も、壁ぎわへ移しました。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '廊下に置いていた古い新聞の束も、壁ぎわへ移しました。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
80,S07_notebook,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""通り道に何もないだけで、歩く前の不安が少し軽くなりました。"", ""scene_group_id"": ""S07_notebook"", ""visual_intent"": ""A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '通り道に何もないだけで、歩く前の不安が少し軽くなりました。'. A close view of Michiko's hands writing brief morning body notes in a small notebook beside a teacup. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
81,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""それから、スリッパも見直しました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'それから、スリッパも見直しました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
82,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""長く履いていた柔らかいスリッパは、かかとが少しゆるくなっていました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '長く履いていた柔らかいスリッパは、かかとが少しゆるくなっていました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
83,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""楽だからと思って履いていましたが、歩き始めに足から離れそうになることがありました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '楽だからと思って履いていましたが、歩き始めに足から離れそうになることがありました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
84,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""美智子さんは、足に合い、底がすべりにくいものへ替えました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '美智子さんは、足に合い、底がすべりにくいものへ替えました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
85,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""新しいものを買ったというより、足元を自分の味方にしたような気持ちでした。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '新しいものを買ったというより、足元を自分の味方にしたような気持ちでした。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
86,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""朝の水分も、少し気をつけるようになりました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '朝の水分も、少し気をつけるようになりました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
